Timestamp(ms),Theta,Beta,FocusRatio
1780912579313,0.45081,0.0664892,0.147488
1780912579329,0.450526,0.0670802,0.148893
1780912579345,0.450558,0.0670846,0.148892
1780912579361,0.450558,0.0670846,0.148892
1780912579377,0.450542,0.0670823,0.148893
1780912579393,0.451254,0.0659275,0.146098
1780912579408,0.450515,0.0670787,0.148893
1780912579424,0.450515,0.0670787,0.148893
1780912579440,0.450497,0.0670761,0.148894
1780912579455,0.451227,0.0659238,0.146099
1780912579471,0.450493,0.0670757,0.148894
1780912579487,0.451601,0.065361,0.144732
1780912579503,0.450842,0.0664935,0.147487
1780912579519,0.450854,0.0664951,0.147487
1780912579535,0.450513,0.0670785,0.148894
1780912579551,0.450487,0.0670749,0.148894
1780912579567,0.450487,0.0670749,0.148894
1780912579583,0.450824,0.0664909,0.147488
1780912579599,0.450494,0.0670758,0.148894
1780912579614,0.450493,0.0670757,0.148894
1780912579630,0.45123,0.0659243,0.146099
1780912579646,0.450498,0.0670764,0.148894
1780912579661,0.450498,0.0670764,0.148894
1780912579677,0.451229,0.0659241,0.146099
1780912579693,0.450832,0.066492,0.147487
1780912579709,0.451229,0.0659241,0.146099
1780912579725,0.450833,0.0664921,0.147487
1780912579741,0.450833,0.0664922,0.147487
1780912579757,0.450498,0.0670764,0.148894
1780912579773,0.450498,0.0670764,0.148894
1780912579789,0.450496,0.067076,0.148894
1780912579805,0.451225,0.0659236,0.146099
1780912579821,0.458055,0.0443662,0.0968577
1780912579837,0.457972,0.0440581,0.0962026
1780912579853,0.458061,0.0443667,0.0968576
1780912579869,0.45805,0.0443654,0.096857
1780912579883,0.45805,0.0443654,0.096857
1780912579899,0.458049,0.0443653,0.096857
1780912579916,0.458047,0.0443651,0.096857
1780912579932,0.458054,0.0443658,0.0968572
1780912579947,0.457967,0.0440573,0.096202
1780912579963,0.458057,0.0443661,0.0968572
1780912579979,0.457968,0.0440574,0.096202
1780912579995,0.458058,0.0443662,0.0968572
1780912580011,0.457967,0.0440574,0.096202
1780912580026,0.457992,0.0442089,0.0965277
1780912580042,0.458055,0.044366,0.0968572
1780912580057,0.457991,0.0442088,0.0965277
1780912580073,0.458055,0.044366,0.0968572
1780912580090,0.458055,0.0443659,0.0968572
1780912580105,0.457967,0.0440574,0.0962021
1780912580122,0.458059,0.0443664,0.0968574
1780912580138,0.458057,0.0443662,0.0968573
1780912580153,0.457992,0.044209,0.0965278
1780912580169,0.457967,0.0440573,0.0962021
1780912580185,0.45799,0.0442087,0.0965277
1780912580201,0.458053,0.0443657,0.0968572
1780912580217,0.457962,0.0440569,0.096202
